Item_Weight,Item_MRP,Item_Type,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Visibility_Class
12.5,39.348,13,1,2,3,4
16.75,39.3822,13,0,2,1,4
12.5,39.548,13,1,2,3,4
16.75,39.5822,13,1,2,2,4
18.85,39.748,13,1,1,1,4
18.85,40.348,13,1,2,2,4
18.85,40.348,13,1,0,1,4
15.85,40.448,13,1,0,1,4
15.85,40.848,13,0,2,1,4
15.85,40.848,13,1,2,2,4
12.5,40.9822,13,1,2,3,4
12.5,41.0112,13,2,0,0,1
15.85,41.048,13,2,1,1,4
15.85,41.048,13,2,0,1,4
18.85,41.048,13,2,1,1,4
7.645,41.1112,13,0,2,1,4
15.85,41.148,13,1,1,1,4
18.85,41.448,13,2,0,1,4
18.85,41.648,13,0,2,1,4
18.85,41.648,13,2,1,1,4
7.645,41.7112,13,2,1,1,4
7.645,41.7112,13,1,0,1,4
7.645,41.8112,13,2,0,1,4
16.85,42.1428,13,2,1,1,4
12.85,42.2428,13,0,2,1,1
7.645,42.3112,13,2,1,1,4
10.195,42.5428,13,1,2,2,4
12.5,42.6112,13,1,2,3,4
12.5,42.6428,13,1,2,3,4
12.85,42.7428,13,2,1,1,1
12.85,42.9428,13,1,1,1,1
7.645,43.0112,13,1,2,2,4
10.195,43.0428,13,2,1,1,4
12.85,43.1428,13,2,1,1,1
10.195,43.2428,13,1,0,1,4
15.0,43.4744,13,2,0,1,4
12.85,43.5428,13,1,0,1,1
15.0,43.6744,13,1,1,1,4
10.195,43.8428,13,0,2,1,4
10.195,43.8428,13,2,0,1,4
16.85,43.9428,13,2,0,1,4
7.645,44.0112,13,1,1,1,4
15.0,44.0744,13,0,2,1,4
12.5,44.1428,13,1,2,3,4
7.645,44.2112,13,1,2,0,1
10.195,44.2428,13,1,1,1,4
10.195,44.6428,13,2,1,1,4
7.63,44.7402,13,0,2,1,2
15.0,44.7744,13,1,0,1,4
7.63,44.8402,13,2,0,1,2
16.85,44.8428,13,0,2,1,4
16.85,44.8428,13,1,0,1,4
12.5,44.9428,13,2,0,0,0
7.63,45.1402,13,1,2,0,0
12.85,45.1428,13,2,0,1,1
7.63,45.2402,13,1,1,1,2
7.63,45.2402,13,2,1,1,2
12.5,45.3402,13,1,2,3,2
16.85,45.4428,13,1,1,1,4
12.5,45.5744,13,1,2,3,4
12.5,45.7428,13,1,2,3,4
12.85,45.9428,13,1,2,2,1
16.85,45.9428,13,2,1,1,4
12.5,46.1402,13,2,0,0,0
15.0,46.4744,13,1,2,2,4
7.63,46.9402,13,1,0,1,2
15.0,46.9744,13,2,1,1,4
7.63,47.0402,13,2,1,1,2
7.63,47.2402,13,1,2,2,2
15.0,47.2744,13,2,1,1,4
8.895,49.0008,13,0,2,1,1
11.35,49.0008,13,1,2,0,4
11.35,49.4008,13,2,0,1,4
12.5,49.6008,13,2,0,0,2
11.35,49.7008,13,1,0,1,4
14.65,49.7666,13,0,2,1,1
8.895,49.8008,13,1,1,1,1
8.895,49.8008,13,2,1,1,1
11.35,49.8008,13,2,1,1,4
14.65,49.8666,13,1,0,1,1
8.895,50.2008,13,2,0,1,1
12.5,50.5008,13,1,2,3,4
14.65,50.9666,13,1,1,1,1
8.895,51.2008,13,2,1,1,1
11.35,51.3008,13,0,2,1,4
12.5,51.3008,13,1,2,3,1
14.65,51.3666,13,2,1,1,1
8.895,51.4008,13,1,0,1,1
11.35,51.5008,13,1,2,2,4
14.0,51.564,13,1,1,1,4
14.65,51.6666,13,2,0,1,1
8.895,51.7008,13,1,2,2,1
11.35,51.9008,13,1,1,1,4
12.5,52.1008,13,2,0,0,4
14.65,52.2666,13,1,2,2,1
12.5,52.364,13,2,0,0,1
11.35,52.4008,13,2,1,1,4
12.5,52.6666,13,1,2,3,4
14.65,52.8666,13,2,1,1,1
14.0,53.064,13,1,0,1,4
15.85,53.0956,13,1,0,1,4
14.0,53.264,13,1,2,2,4
15.85,53.2956,13,2,1,1,4
15.85,53.3956,13,2,1,1,4
15.85,53.3956,13,2,0,1,4
12.5,53.464,13,1,2,3,4
14.0,53.864,13,2,1,1,4
14.0,54.064,13,2,1,1,4
7.71,54.1956,13,1,1,1,4
12.5,54.1956,13,1,2,3,4
14.0,54.264,13,1,2,0,1
7.71,54.2956,13,0,2,1,4
12.5,54.5956,13,1,2,3,4
14.0,54.764,13,0,2,1,4
14.0,54.864,13,2,0,1,4
15.85,55.0956,13,1,1,1,4
15.85,55.1956,13,0,2,1,4
7.71,55.2956,13,1,0,1,4
6.63,55.4588,13,1,2,2,4
7.71,55.4956,13,1,2,2,4
13.65,55.5588,13,1,1,1,4
13.65,55.5588,13,2,0,1,4
6.63,55.8588,13,2,1,1,4
13.65,55.8588,13,2,1,1,4
15.85,55.8956,13,1,2,2,4
7.71,56.0956,13,1,2,0,1
7.71,56.0956,13,2,1,1,4
15.85,56.0956,13,1,2,0,1
7.71,56.2956,13,2,1,1,4
6.63,56.3588,13,0,2,1,4
13.65,56.3588,13,1,2,2,4
12.5,56.4588,13,1,2,3,4
6.63,56.9588,13,1,0,1,4
6.63,57.0588,13,1,1,1,4
12.5,57.2588,13,1,2,3,4
12.3,57.3562,13,0,2,1,4
16.7,57.4562,13,2,0,1,4
12.3,57.5562,13,2,0,1,4
12.5,57.5562,13,1,2,3,4
12.3,57.6562,13,1,2,0,1
16.7,57.6562,13,1,1,1,4
13.65,57.6588,13,0,2,1,4
12.5,57.6588,13,2,0,0,4
6.63,57.7588,13,1,2,0,4
13.65,57.7588,13,1,0,1,4
12.3,57.8562,13,1,1,1,4
6.63,57.9588,13,2,0,1,4
10.395,58.022,13,0,2,1,1
10.395,58.022,13,2,1,1,1
10.395,58.222,13,1,0,1,1
6.63,58.2588,13,2,1,1,4
13.65,58.3588,13,1,2,0,4
12.5,58.5562,13,2,0,0,1
12.3,58.7562,13,2,1,1,4
12.5,58.7588,13,2,0,0,4
16.7,58.8562,13,1,2,0,1
13.65,58.8588,13,2,1,1,4
10.395,59.022,13,1,2,2,1
10.395,59.022,13,2,0,1,1
12.3,59.1562,13,1,0,1,4
12.5,59.2562,13,1,2,3,4
12.5,59.822,13,1,2,3,1
10.395,59.922,13,1,1,1,1
12.5,60.422,13,2,0,0,2
12.3,60.4562,13,2,1,1,4
12.3,60.5562,13,1,2,2,4
10.395,60.622,13,2,1,1,1
16.7,60.6562,13,1,2,2,4
16.7,60.6562,13,2,1,1,4
19.85,60.7194,13,1,1,1,4
16.7,60.8562,13,1,0,1,4
16.7,60.9562,13,0,2,1,4
16.7,60.9562,13,2,1,1,4
19.85,61.2194,13,2,0,1,4
13.3,61.451,13,1,2,2,4
13.3,61.651,13,1,1,1,4
5.59,61.9168,13,1,2,2,4
19.85,61.9194,13,1,2,0,4
19.85,62.0194,13,1,2,2,4
13.3,62.151,13,1,2,0,4
13.3,62.351,13,2,1,1,4
19.85,62.4194,13,2,1,1,4
13.3,62.451,13,1,0,1,4
13.3,62.551,13,0,2,1,4
5.59,62.6168,13,0,2,1,4
12.5,62.7194,13,2,0,0,4
19.85,62.8194,13,0,2,1,4
5.59,62.9168,13,2,1,1,4
5.59,63.1168,13,1,2,0,1
5.59,63.2168,13,2,0,1,4
12.5,63.2194,13,1,2,3,4
19.85,63.3194,13,2,1,1,4
5.59,63.4168,13,1,1,1,4
5.59,63.4168,13,1,0,1,4
13.0,63.4484,13,2,1,1,1
13.0,63.4484,13,1,0,1,1
12.5,63.451,13,2,0,0,4
19.85,63.5194,13,1,0,1,4
12.5,63.6484,13,2,0,0,1
12.5,63.9168,13,1,2,3,4
13.0,64.3484,13,2,1,1,1
12.5,64.551,13,1,2,3,4
13.3,64.951,13,2,1,1,4
13.3,64.951,13,2,0,1,4
5.59,65.0168,13,2,1,1,4
13.0,65.5484,13,2,0,1,1
13.0,65.7484,13,0,2,1,1
13.0,65.7484,13,1,1,1,1
13.0,65.9484,13,1,2,2,1
12.5,66.4484,13,1,2,3,1
10.695,72.0038,13,1,1,1,4
10.695,72.9038,13,2,1,1,4
10.695,73.0038,13,1,2,0,4
10.695,73.5038,13,1,0,1,4
10.695,73.6038,13,2,0,1,4
10.695,74.0038,13,0,2,1,4
10.695,74.6038,13,2,1,1,4
10.695,75.2038,13,1,2,2,4
12.5,75.2038,13,1,2,3,4
13.65,78.3302,13,2,1,1,4
13.5,78.396,13,2,1,1,4
13.5,78.796,13,1,2,2,4
13.65,78.8302,13,1,1,1,4
13.5,79.496,13,2,1,1,4
13.5,79.496,13,1,0,1,4
13.65,79.6302,13,2,1,1,4
13.65,80.0302,13,1,2,2,4
13.65,80.2302,13,1,2,0,4
12.5,80.2302,13,1,2,3,4
12.5,80.296,13,1,2,3,4
13.65,80.4302,13,1,0,1,4
13.5,81.096,13,1,2,0,4
13.65,81.1302,13,0,2,1,4
13.65,81.2302,13,2,0,1,4
13.5,81.396,13,0,2,1,4
13.5,81.596,13,1,1,1,4
12.5,81.825,13,2,0,0,1
9.395,81.925,13,2,1,1,4
9.395,82.125,13,2,0,1,4
12.5,82.4908,13,2,0,0,1
11.65,82.9908,13,1,2,2,1
11.65,82.9908,13,2,1,1,1
9.395,83.125,13,1,2,2,4
9.395,83.425,13,1,1,1,4
11.65,83.4908,13,2,1,1,1
9.395,83.825,13,0,2,1,4
9.395,83.825,13,2,1,1,4
11.65,84.4908,13,1,0,1,1
10.3,84.854,13,2,1,1,4
12.5,84.925,13,1,2,3,4
9.395,85.025,13,1,0,1,4
11.65,85.1908,13,1,1,1,1
11.65,85.1908,13,2,0,1,1
15.25,85.2198,13,1,2,2,4
15.25,85.3198,13,1,2,0,4
12.5,85.354,13,1,2,3,4
11.65,85.3908,13,0,2,1,1
12.5,85.3908,13,1,2,3,1
10.3,85.854,13,0,2,1,4
15.25,85.9198,13,0,2,1,4
15.25,86.0198,13,1,1,1,4
15.25,86.2198,13,2,1,1,4
15.25,86.3198,13,2,0,1,4
13.15,86.3856,13,1,2,0,4
13.15,86.3856,13,1,2,2,4
6.67,86.5514,13,1,2,0,4
15.25,86.6198,13,1,0,1,4
10.3,86.654,13,1,1,1,4
12.5,86.8514,13,2,0,0,0
12.5,86.9514,13,1,2,3,1
10.3,86.954,13,1,2,2,4
15.25,87.0198,13,2,1,1,4
10.3,87.254,13,2,0,1,4
13.15,87.3856,13,0,2,1,4
10.3,87.454,13,2,1,1,4
12.5,87.6198,13,1,2,3,4
10.3,87.854,13,1,2,0,4
15.35,87.883,13,1,0,1,1
10.3,88.254,13,1,0,1,4
15.35,88.283,13,2,0,1,4
15.35,88.383,13,1,1,1,1
12.5,88.383,13,2,0,0,1
6.67,88.4514,13,2,1,1,1
12.5,88.5856,13,1,2,3,4
13.15,88.6856,13,2,1,1,4
6.67,88.9514,13,1,1,1,1
6.67,88.9514,13,2,1,1,1
6.67,89.1514,13,2,0,1,1
13.15,89.1856,13,2,1,1,4
15.35,89.383,13,1,2,2,1
15.35,89.383,13,2,1,1,4
13.15,89.4856,13,1,1,1,4
13.15,89.5856,13,2,0,1,4
13.15,89.6856,13,1,0,1,4
16.5,89.8146,13,1,2,2,4
16.5,89.9146,13,1,0,1,4
6.67,90.0514,13,1,0,1,1
12.5,90.2146,13,1,2,3,4
12.5,90.2488,13,2,0,0,4
6.67,90.2514,13,0,2,1,1
16.5,90.3146,13,1,1,1,4
16.85,90.3488,13,1,0,1,4
6.67,90.5514,13,1,2,2,4
16.85,90.6488,13,1,1,1,4
6.675,90.7462,13,2,1,1,4
16.85,90.7488,13,0,2,1,4
16.85,90.7488,13,2,1,1,4
6.675,90.8462,13,1,1,1,4
16.5,90.9146,13,2,1,1,4
15.35,90.983,13,2,1,1,1
16.5,91.0146,13,2,1,1,4
16.85,91.0488,13,2,1,1,4
12.5,91.083,13,1,2,3,1
7.64,91.212,13,0,2,1,1
7.64,91.412,13,2,1,1,1
16.85,91.4488,13,1,2,2,4
16.85,91.4488,13,2,0,1,4
6.675,91.5462,13,1,2,0,1
7.64,91.712,13,2,1,1,1
16.5,91.7146,13,0,2,1,4
15.35,91.883,13,0,2,1,1
7.64,92.012,13,1,2,2,1
6.675,92.1462,13,0,2,1,4
6.675,92.3462,13,2,0,1,4
7.64,92.412,13,1,0,1,1
7.365,92.512,13,0,2,1,2
12.5,92.5488,13,1,2,3,4
6.675,92.6462,13,2,1,1,4
12.5,92.712,13,2,0,0,3
12.5,92.712,13,1,2,3,2
16.5,92.8146,13,2,0,1,4
6.305,92.9436,13,2,1,1,1
6.675,92.9462,13,1,2,2,4
12.5,93.0436,13,1,2,3,1
6.305,93.2436,13,0,2,1,1
6.675,93.2462,13,1,0,1,4
7.64,93.412,13,2,0,1,1
7.365,93.512,13,1,0,1,2
6.305,93.5436,13,1,2,2,1
6.305,93.5436,13,1,0,1,1
7.365,93.612,13,1,2,0,3
7.365,93.612,13,1,2,2,2
7.365,93.912,13,2,1,1,2
7.365,94.012,13,1,1,1,2
12.5,94.5462,13,1,2,3,4
20.2,94.5752,13,2,0,1,1
17.6,94.641,13,1,0,1,4
12.5,94.6752,13,1,2,3,1
7.365,94.712,13,2,1,1,2
7.365,94.712,13,2,0,1,2
17.6,94.741,13,2,1,1,4
17.6,94.841,13,1,2,0,4
20.2,94.9752,13,1,0,1,1
7.64,95.012,13,1,1,1,1
20.2,95.0752,13,2,1,1,1
12.5,95.112,13,1,2,3,1
17.25,95.2068,13,0,2,1,4
20.2,95.3752,13,1,1,1,1
12.5,95.641,13,1,2,3,4
6.305,95.6436,13,2,0,1,1
6.305,95.7436,13,2,1,1,1
17.25,95.8068,13,1,2,2,4
17.6,95.841,13,1,1,1,4
6.305,96.3436,13,1,1,1,1
12.5,96.4068,13,1,2,3,4
17.25,96.5068,13,1,0,1,4
17.25,96.9068,13,1,1,1,4
20.2,96.9752,13,1,2,2,1
17.25,97.0068,13,2,1,1,4
17.25,97.0068,13,2,0,1,4
17.6,97.241,13,2,0,1,4
8.395,97.3042,13,2,0,1,4
17.6,97.341,13,0,2,1,4
20.2,97.3752,13,0,2,1,1
20.2,97.5752,13,2,1,1,1
8.395,97.9042,13,2,1,1,4
17.6,98.041,13,1,2,2,4
7.76,98.17,13,1,2,0,1
17.6,98.241,13,2,1,1,4
17.25,98.3068,13,2,1,1,4
8.395,98.7042,13,0,2,1,4
7.76,98.77,13,0,2,1,4
7.76,98.77,13,2,1,1,4
12.5,98.8358,13,1,2,3,4
5.34,99.0358,13,1,0,1,4
8.395,99.1042,13,1,0,1,4
17.25,99.2068,13,1,2,0,1
7.76,99.47,13,1,1,1,4
8.395,99.5042,13,1,2,2,4
12.5,99.5042,13,1,2,3,4
5.34,99.5358,13,2,0,1,4
7.76,99.67,13,1,2,2,4
12.5,99.67,13,1,2,3,4
7.76,99.77,13,2,1,1,4
11.35,100.0016,13,1,2,2,4
8.395,100.1042,13,1,1,1,4
5.34,100.4358,13,1,1,1,4
7.21,100.5332,13,0,2,1,2
7.21,100.5332,13,1,0,1,2
12.5,100.5332,13,1,2,3,4
7.21,100.6332,13,2,0,1,2
5.34,100.6358,13,1,2,2,4
12.5,100.67,13,2,0,0,1
7.21,100.8332,13,2,1,1,2
5.34,100.8358,13,2,1,1,4
8.395,100.9042,13,2,1,1,4
11.35,101.0016,13,0,2,1,4
5.34,101.0358,13,1,2,0,4
7.21,101.2332,13,1,2,0,0
17.5,101.299,13,2,1,1,4
7.76,101.37,13,1,0,1,4
11.35,101.5016,13,2,0,1,4
6.935,101.6332,13,1,2,0,1
6.935,101.6332,13,2,1,1,4
5.34,101.6358,13,0,2,1,4
6.935,101.8332,13,0,2,1,4
7.76,101.87,13,2,0,1,4
12.5,101.899,13,1,2,3,4
11.35,101.9016,13,2,1,1,4
6.935,101.9332,13,1,2,2,4
12.5,102.4016,13,1,2,3,4
5.34,102.4358,13,2,1,1,4
11.35,102.6016,13,1,0,1,4
7.21,102.6332,13,2,1,1,2
6.935,102.8332,13,1,1,1,4
6.935,102.8332,13,2,1,1,4
17.5,102.999,13,2,0,1,4
11.35,103.0016,13,2,1,1,4
12.5,103.0016,13,2,0,0,1
11.35,103.1016,13,1,1,1,4
6.935,103.1332,13,1,0,1,4
7.21,103.1332,13,1,1,1,4
7.21,103.1332,13,1,2,2,2
6.935,103.5332,13,2,0,1,4
17.5,103.699,13,1,2,2,4
17.5,103.799,13,1,1,1,4
17.5,103.999,13,2,1,1,4
9.3,104.0964,13,2,1,1,2
19.0,104.1622,13,1,2,2,1
20.75,104.1622,13,0,2,1,4
9.3,104.2964,13,1,0,1,2
12.5,104.3332,13,1,2,3,2
19.0,104.3622,13,2,1,1,1
17.5,104.399,13,1,0,1,4
20.75,104.4622,13,1,1,1,4
12.5,104.4622,13,2,0,0,0
12.5,104.4622,13,1,2,3,2
9.3,104.4964,13,2,0,1,2
9.395,104.528,13,1,0,1,1
5.175,104.5622,13,2,0,1,4
10.85,104.5622,13,1,0,1,2
12.5,104.728,13,1,2,3,1
12.5,104.7964,13,1,2,3,2
9.395,104.928,13,2,1,1,1
10.85,104.9622,13,1,2,2,2
19.0,104.9622,13,1,0,1,1
17.5,105.099,13,1,2,0,1
17.5,105.099,13,0,2,1,4
5.175,105.1622,13,1,0,1,4
5.175,105.2622,13,1,1,1,4
5.175,105.4622,13,0,2,1,4
9.395,105.528,13,0,2,1,1
12.5,105.5622,13,2,0,0,3
12.5,105.5964,13,2,0,0,3
9.395,105.828,13,2,1,1,1
19.0,105.8622,13,1,2,0,0
20.75,105.8622,13,2,1,1,4
5.175,105.9622,13,2,1,1,4
20.75,105.9622,13,2,0,1,4
10.85,106.3622,13,0,2,1,2
9.3,106.3964,13,0,2,1,4
9.395,106.428,13,1,1,1,1
12.5,106.4622,13,2,0,0,4
9.395,106.528,13,1,2,0,2
19.0,106.5622,13,2,1,1,1
11.5,106.6254,13,1,1,1,4
11.5,106.7254,13,1,2,0,4
5.175,106.7622,13,1,2,0,4
9.3,106.7964,13,1,2,2,2
9.3,106.7964,13,2,1,1,2
11.5,106.9254,13,0,2,1,4
10.85,107.0622,13,2,1,1,2
19.0,107.0622,13,2,0,1,1
20.75,107.0622,13,1,2,2,4
9.3,107.0964,13,1,1,1,2
20.75,107.1622,13,2,1,1,4
9.3,107.1964,13,1,2,0,3
9.395,107.228,13,2,0,1,1
12.5,107.2622,13,1,2,3,4
9.395,107.328,13,1,2,2,1
12.5,107.3622,13,2,0,0,4
10.85,107.4622,13,1,1,1,2
10.85,107.4622,13,2,1,1,2
7.05,107.4912,13,1,2,2,1
11.5,107.5254,13,2,1,1,4
5.175,107.6622,13,2,1,1,4
19.0,107.6622,13,0,2,1,1
19.0,107.6622,13,1,1,1,1
12.5,107.6622,13,1,2,3,4
5.175,107.7622,13,1,2,2,4
12.5,107.7622,13,1,2,3,1
12.5,107.8254,13,1,2,3,4
10.85,107.8622,13,2,0,1,2
20.75,107.8622,13,1,0,1,4
7.05,107.8912,13,1,1,1,1
7.31,108.057,13,1,0,1,4
7.31,108.157,13,2,1,1,4
7.31,108.257,13,1,2,0,4
7.05,108.2912,13,1,0,1,1
7.31,108.457,13,1,1,1,4
7.31,108.657,13,0,2,1,4
7.05,108.6912,13,2,1,1,1
7.485,108.7228,13,1,1,1,1
7.05,108.7912,13,1,2,0,2
7.485,109.0228,13,2,1,1,1
7.31,109.057,13,1,2,2,4
7.485,109.2228,13,2,0,1,1
11.5,109.5254,13,1,2,2,4
11.5,109.5254,13,2,1,1,4
11.5,109.5254,13,1,0,1,4
7.485,109.6228,13,2,1,1,1
7.31,109.757,13,2,1,1,4
7.05,109.7912,13,2,1,1,1
16.85,109.8544,13,1,2,0,1
12.5,109.8912,13,1,2,3,1
12.5,109.9544,13,1,2,3,4
10.0,110.0544,13,2,1,1,1
16.85,110.0544,13,1,0,1,4
7.51,110.1544,13,2,1,1,1
16.85,110.1544,13,2,1,1,1
19.35,110.2544,13,1,2,2,4
19.35,110.2544,13,2,1,1,4
7.31,110.357,13,2,0,1,4
11.5,110.5254,13,2,0,1,4
19.35,110.5544,13,2,0,1,4
7.05,110.5912,13,0,2,1,1
7.51,110.6544,13,0,2,1,1
12.5,110.657,13,2,0,0,4
12.5,110.8228,13,1,2,3,1
19.35,110.8544,13,0,2,1,4
16.85,111.0544,13,2,1,1,4
12.5,111.157,13,1,2,3,4
7.05,111.1912,13,2,0,1,1
12.5,111.1912,13,2,0,0,2
12.5,111.2544,13,1,2,3,1
16.85,111.4544,13,1,1,1,1
16.85,111.6544,13,0,2,1,1
7.51,111.7544,13,1,2,2,1
10.0,111.7544,13,2,1,1,1
16.85,111.8544,13,1,2,2,1
15.6,112.0518,13,1,2,0,4
19.35,112.0544,13,1,2,0,4
7.485,112.1228,13,0,2,1,1
7.485,112.1228,13,1,2,2,1
7.485,112.1228,13,1,0,1,1
15.6,112.1518,13,1,0,1,4
12.5,112.1518,13,1,2,3,4
12.5,112.1518,13,1,2,3,1
7.51,112.1544,13,1,0,1,1
14.75,112.2518,13,2,1,1,1
14.75,112.2518,13,2,0,1,1
12.5,112.2544,13,1,2,3,4
12.5,112.3518,13,2,0,0,4
15.6,112.4518,13,0,2,1,4
15.6,112.4518,13,2,0,1,4
7.51,112.4544,13,2,1,1,1
17.6,112.6176,13,0,2,1,4
15.6,112.6518,13,2,1,1,4
10.0,112.6544,13,1,2,0,2
17.6,112.7176,13,1,0,1,4
19.35,112.7518,13,1,1,1,1
8.63,112.8518,13,1,2,2,4
19.35,112.8518,13,1,2,2,1
8.63,112.9518,13,2,0,1,4
15.6,112.9518,13,1,1,1,4
15.6,112.9518,13,1,2,2,4
19.35,112.9544,13,1,1,1,4
19.35,112.9544,13,1,0,1,4
17.6,113.0176,13,1,2,2,4
12.5,113.1176,13,1,2,3,4
14.75,113.1518,13,0,2,1,1
19.35,113.1544,13,2,1,1,4
12.5,113.1544,13,1,2,3,1
12.3,113.1834,13,2,0,1,4
8.63,113.2518,13,1,1,1,4
12.5,113.2834,13,2,0,0,2
12.5,113.2834,13,1,2,3,4
10.0,113.3544,13,1,2,2,1
7.07,113.3834,13,2,1,1,1
19.35,113.4518,13,2,1,1,1
16.85,113.4544,13,2,0,1,1
8.63,113.5518,13,0,2,1,4
7.51,113.5544,13,1,1,1,1
10.0,113.5544,13,0,2,1,1
10.0,113.5544,13,1,1,1,1
7.235,113.6834,13,0,2,1,4
12.5,113.6834,13,2,0,0,1
7.51,113.7544,13,2,0,1,1
10.0,113.7544,13,2,0,1,1
10.0,113.7544,13,1,0,1,1
19.35,113.9518,13,1,0,1,1
7.235,114.0834,13,2,0,1,4
12.5,114.1518,13,1,2,3,1
7.235,114.2834,13,1,1,1,4
14.75,114.4518,13,1,1,1,1
12.5,114.5176,13,2,0,0,1
19.35,114.5518,13,0,2,1,1
17.6,114.6176,13,2,1,1,4
8.63,114.6518,13,2,1,1,4
8.63,114.7518,13,1,2,0,4
19.35,114.8518,13,2,1,1,1
7.235,114.8834,13,1,0,1,4
17.6,114.9176,13,2,1,1,4
8.63,115.0518,13,1,0,1,4
7.07,115.1834,13,0,2,1,1
7.07,115.1834,13,1,0,1,4
7.235,115.1834,13,2,1,1,4
12.3,115.1834,13,2,1,1,4
7.235,115.2834,13,1,2,2,4
14.75,115.3518,13,1,2,2,1
12.5,115.3518,13,1,2,3,4
7.07,115.3834,13,2,0,1,1
17.6,115.4176,13,1,1,1,4
12.5,115.4518,13,2,0,0,4
14.75,115.5518,13,2,1,1,1
7.07,115.5834,13,2,1,1,1
17.6,115.6176,13,2,0,1,4
19.35,115.6518,13,2,0,1,1
8.63,115.7518,13,2,1,1,4
15.6,115.7518,13,2,1,1,4
7.07,115.8834,13,1,1,1,1
7.235,115.8834,13,2,1,1,4
12.5,115.9466,13,2,0,0,1
12.3,115.9834,13,0,2,1,4
12.3,115.9834,13,1,0,1,4
7.07,116.0834,13,1,2,2,1
12.3,116.4834,13,1,2,2,4
20.35,116.5466,13,0,2,1,4
12.5,116.7834,13,1,2,3,1
18.5,116.8124,13,2,1,1,4
12.5,116.8124,13,1,2,3,1
20.35,116.8466,13,2,0,1,4
12.3,116.8834,13,1,1,1,4
20.35,116.9466,13,2,1,1,4
12.5,116.9834,13,1,2,3,4
18.5,117.0124,13,2,0,1,4
17.6,117.2782,13,2,1,1,4
18.5,117.3124,13,1,2,2,4
20.35,117.3466,13,1,2,2,4
11.5,117.4124,13,1,0,1,4
11.5,117.6124,13,0,2,1,4
12.5,117.7466,13,1,2,3,4
20.35,117.9466,13,1,1,1,4
12.5,118.0124,13,2,0,0,1
17.6,118.1782,13,1,2,2,4
17.6,118.2782,13,1,1,1,4
18.5,118.3124,13,1,0,1,4
12.5,118.3782,13,1,2,3,4
18.5,118.4124,13,0,2,1,4
9.8,118.5098,13,2,0,1,1
9.8,118.6098,13,2,1,1,1
11.5,118.6124,13,2,0,1,4
12.35,118.7124,13,2,1,1,1
12.5,118.7782,13,2,0,0,1
12.5,118.9098,13,2,0,0,1
11.5,118.9124,13,1,1,1,4
12.35,118.9124,13,0,2,1,4
12.5,118.9124,13,1,2,3,4
20.35,118.9466,13,1,0,1,4
9.8,119.0098,13,2,1,1,1
12.35,119.1124,13,1,0,1,1
10.195,119.144,13,1,2,2,1
10.195,119.144,13,2,1,1,1
9.8,119.2098,13,0,2,1,1
6.195,119.3098,13,1,0,1,1
8.655,119.3756,13,2,1,1,1
21.25,119.3756,13,0,2,1,4
12.35,119.4124,13,1,2,2,1
11.5,119.5124,13,1,2,2,4
20.35,119.5466,13,1,2,0,1
20.35,119.5466,13,2,1,1,4
12.35,119.6124,13,2,1,1,1
8.655,119.6756,13,2,0,1,1
17.6,119.6782,13,2,0,1,4
9.8,119.7098,13,1,2,0,1
18.5,119.7124,13,2,1,1,4
10.195,119.744,13,1,2,0,4
8.655,119.7756,13,0,2,1,1
9.8,119.8098,13,1,2,2,1
18.5,119.8124,13,1,1,1,4
12.5,119.8124,13,1,2,3,4
12.35,119.9124,13,1,1,1,1
12.35,120.0124,13,2,0,1,1
12.5,120.044,13,1,2,3,1
17.6,120.0782,13,2,1,1,4
6.195,120.1098,13,2,1,1,1
10.195,120.144,13,2,1,1,1
11.5,120.2124,13,2,1,1,4
12.5,120.2124,13,2,0,0,2
12.5,120.3098,13,1,2,3,1
11.5,120.3124,13,2,1,1,4
21.25,120.4756,13,1,1,1,4
10.195,120.544,13,1,1,1,1
17.85,120.6072,13,0,2,1,4
6.195,120.6098,13,1,2,2,1
9.8,120.8098,13,1,1,1,1
10.195,120.844,13,2,0,1,1
8.655,120.8756,13,1,0,1,1
21.25,120.8756,13,1,2,2,4
21.25,120.8756,13,2,1,1,4
21.25,120.8756,13,2,0,1,4
21.25,120.8756,13,1,0,1,4
17.6,120.8782,13,1,0,1,4
17.85,120.9072,13,1,2,2,4
20.35,120.9072,13,1,0,1,4
12.5,121.0072,13,1,2,3,4
17.6,121.0782,13,0,2,1,4
12.5,121.173,13,1,2,3,1
10.195,121.244,13,0,2,1,1
10.195,121.244,13,1,0,1,1
8.895,121.273,13,1,2,0,2
6.195,121.3098,13,2,1,1,1
12.5,121.6072,13,1,2,3,2
9.8,121.6098,13,1,0,1,1
17.85,121.7072,13,2,1,1,4
12.5,121.7098,13,1,2,3,1
8.655,121.7756,13,1,2,2,1
17.85,121.8072,13,1,0,1,4
20.35,121.9072,13,2,1,1,2
6.195,121.9098,13,0,2,1,1
8.895,121.973,13,1,2,2,1
20.35,122.2072,13,2,0,1,2
6.195,122.2098,13,1,1,1,1
6.195,122.2098,13,2,0,1,1
12.5,122.2756,13,1,2,3,1
12.5,122.3072,13,2,0,0,1
17.85,122.5072,13,2,1,1,4
20.35,122.5072,13,0,2,1,2
8.655,122.5756,13,1,1,1,1
21.25,122.5756,13,2,1,1,4
18.25,122.6046,13,1,0,1,1
8.655,122.6756,13,2,1,1,1
